id,serial_number,script,date,numerical_date_start,numerical_date_end,cla_volume,cla_number,provenance,provenance_type,provenance_lat,provenance_lon,contents,support,name,url,tm_number,is_public,created_at,updated_at,deleted_at,image_name,image_copyright,image_source_url,facsimile_url,script_commentary,admin_notes,library_id,city,library,library_lat,library_lon,,
341,1724,Anglo-Saxon Minuscule,VIII²,751,800,11,1591,"Written most likely in England, possibly in an Anglo-Saxon centre on the Continent. Our fragment was removed from the binding of a fifteenth-century Latin-German prayer book, which belonged to cardinal János Simor, archbishop of Esztergom (†1891). It could not be located in 1963 (teste L. Mezey).",,,,"Gregorius Magnus, Homiliae in Ezechielem (1. 12. 5-6).",Parchment,,,TM 67756,1,2/18/2016 16:23:02,12/22/2016 16:49:19,,,,,,Script is not very expert Anglo-Saxon minuscule with a considerable admixture of majuscule: **a** and **s** are regularly majuscule; **d** and **r** have two forms.,,82,Esztergom,Archiepiscopal Library,47.788395,18.743445,http://elmss.nuigalway.ie/api/v1/catalogue/341,http://elmss.nuigalway.ie/catalogue/341
351,1735,Uncial and Anglo-Saxon Minuscule,VIII²,751,800,11,1599,"Written probably in Northumbria, possibly by Northumbrian scribes in a Continental centre, and in the same scriptorium that produced the manuscript of Jerome on Isaiah with which it is bound (see [next item](http://elmss.nuigalway.ie/catalogue/353)). Belonged to Corbie.",,,,Testamentum Vetus. Liber Iob cum glossis ex commentario Philippi Presbyteri.,Parchment,,,TM 67764,1,2/18/2016 16:23:02,12/22/2016 16:56:47,,,,,,"Script of the text is uncial of a Northumbrian type: **h** and **M** seem to have knobbed finials; **LL** usually run together; **S** is distinctly top-heavy. The text was written with disproportionately wide intervals between the lines in order to leave room for glosses; text and glosses can be regarded as contemporary. Script of the glosses is Anglo-Saxon minuscule with **r** normally short and **u** often cup-shaped and suprascript; subscript **i** and **o** occur; ligature of **tio** has the **o** on the top oft, as in the script of the orthumbrian Peregrines (CLA [9.1283](http://elmss.nuigalway.ie/catalogue/1775), fig. 2, line 4: excussationis). The Explicit-line has a doxology in a slightly more fanciful minuscule (fol. 38). A corrector saec. XI expanded the unfamiliar abbreviations.",,66,St Petersburg,Russian National Library,59.93428,30.335099,http://elmss.nuigalway.ie/api/v1/catalogue/351,http://elmss.nuigalway.ie/catalogue/351
353,1736,Anglo-Saxon Minuscule,VIII²,751,800,11,1600,"Written probably in Northumbria, possibly by Northumbrian scribes in a Continental centre, and in the same scriptorium that produced the glossed manuscript of Job with which it is bound. For later history see [preceding item](http://elmss.nuigalway.ie/catalogue/351).",,,,"Hieronymus, Commentarius in Isaiam (Abbreviatio).",Parchment,,,TM 67765,1,2/18/2016 16:23:02,12/22/2016 17:00:00,,,,,,"Script, by several hands, is Anglo-Saxon minuscule, in part pointed and probably Northumbrian: **d** is normally open; in the stiff and angular script on foll. 63 ff. **r** is short and **u** often cup-shaped and suprascript; ligatures include **di**, **li**, **lis**, **ti**. The biblical lemmata are partly in larger minuscule or in compressed majuscule with a tendency to diminish gradually in size [i.e. dimenuendo].",,66,St Petersburg,Russian National Library,59.93428,30.335099,http://elmss.nuigalway.ie/api/v1/catalogue/353,http://elmss.nuigalway.ie/catalogue/353
359,1742,Anglo-Saxon Majuscule,VIII²,751,800,11,1605,"Written certainly in England; the text points to Northumbria, an origin favoured by most art historians, but Kent is suggested by the theta-shaped **e** found in several contemporary Kentish charters. Belonged to St-Maur-des-Fosses. Later at St-Germain-des-Prés, Paris, where it bore the number 108. Acquired by Peter Dubrowsky in 1791 (fol. 213) and by the Imperial Library in 1805.",,,,Testamentum Novum (Vetus Latina) Evangelia.,Parchment, Codex Fossatensis.,,TM 67770,1,2/18/2016 16:23:02,12/2/2016 12:16:26,,,,,,"Script, by several scribes, is Anglo-Saxon majuscule partly in compressed form: **ꝺ** and **d**, **N** and **n**, **R** and **r** are used; **S** is more frequent than **ꞅ**; **e** in one hand is distinctly theta-shaped; **m** turned sideways and pointed **u** occur at line-end; ligatures such as **eNꞅ** and **n** with subscript **t** are found at line-end. The last line of a page is occasionally in Anglo-Saxon minuscule. A later hand added a note mentioning ‘frideger' on fol. 213v. Runes, scratched in between the columns, occur on fol. 213. Some liturgical rubrics seen here are also found in the Lindisfarne Gospels (CLA [2.187](http://elmss.nuigalway.ie/catalogue/502)) and the Codex Amiatinus (CLA [3.299](http://elmss.nuigalway.ie/catalogue/631)).",,66,St Petersburg,Russian National Library,59.93428,30.335099,http://elmss.nuigalway.ie/api/v1/catalogue/359,http://elmss.nuigalway.ie/catalogue/359
372,1759,"Anglo-Saxon, Cursive, eN, and Caroline Minuscule",VIII²,751,800,11,1618,"Origin presumably South-west England. At Corbie in the eighth century, where a text left unfinished by an Anglo-Saxon hand was continued in eN script. Mentioned in several Corbie catalogues. Came to St-Germain-des-Prés, Paris, in 1638, where it bore the numbers 257 and 800. Acquired by Peter Dubrowsky in 1791 and by the Imperial Library in 1805.",,,,"Isidorus, Prooemia in libros veteris et novi testamenti, De ortu et obitu patrum, De officiis ecclesiasticis, Differentiae;
Ps- Hieronymus, In quattuor Evangelia (Io);
Isidorus, Synonyma (1–2);
Hieronymus, Epistulae ad Paulinum;
Carmen de Iohanne;
Aldhelmus, Aenigmata ",Parchment,,,TM 67783,1,2/18/2016 16:23:03,12/2/2016 12:01:08,,,,,,"Script, by several hands, is chiefly Anglo-Saxon: compressed, stiff Anglo-Saxon minuscule with admixture of majuscule **A**, **R**, and **S**, often dropping into a rapid and pointed script toward the bottom of each column (see fol. 5), mainly on foll. 1–11 and 72–79; a freer, more rapid cursive minuscule with numerous ligatures and frequent use of **e** with the reversed lower bow, mainly on foll. 11–38 and 57–63 (the hand on fol. 63r–v in particular resembles the marginalia in the Codex Fuldensis, CLA, [8.1196](http://elmss.nuigalway.ie/catalogue/1672). See also [2.237](http://elmss.nuigalway.ie/catalogue/556)): more subdued cursive, mainly on foll. 64–71. The Anglo-Saxon scribe who began Isidore's Differentiae on fol. 64 stopped in the middle of a sentence on fol. 71; the work was continued by a scribe writing eN script (cf. CLA [5.638](http://elmss.nuigalway.ie/catalogue/1015) and CLA 6, pp. xxiv f.), but left unfinished on fol. 71v. The remaining part of this page, the last of a quire, was filled with two poems in Caroline minuscule saec. IX in. somewhat reminiscent of the Maurdramn type. A ninth-century Corbie librarian added a table of contents on fol. 1.",,66,St Petersburg,Russian National Library,59.93428,30.335099,http://elmss.nuigalway.ie/api/v1/catalogue/372,http://elmss.nuigalway.ie/catalogue/372
378,1762,Anglo-Saxon Minuscule,VIII¹ (Post 731),731,750,11,1621,"Written in Northumbria, as is suggested by the decoration and the dialect of Caedmon's hymn, and doubtless in Bede's own abbey of Wearmouth-Jarrow, as is evidenced by the uncial used for the papal 'farewell' formulae, which is unmistakably of the type seen in the Codex Amiatinus, produced in the scriptorium there under Abbot Ceolfrid (cf. CLA [3.299](http://elmss.nuigalway.ie/catalogue/631)). This makes the manuscript palaeographically important, since it furnishes the key to early Northumbrian minuscule. A definite date of 746 is suggested by retrospective numbers of years in the margin opposite Bede's chronological recapitulation on fol. 159, the numbers apparently added by the scribe who entered the chapter numbers throughout the volume. Bede's Incarnational dates plus the corresponding retrospective numbers add up to 746, though not always. It is conceivable that these numbers were copied from the exemplar, as similar ones in London, Cotton Tib. A. XIV would seem to have been (see CLA [12.1703](http://elmss.nuigalway.ie/catalogue/2006)), but the character of the uncial in our manuscript makes one regard the year 746 as a terminus post quem non.",,,,"Beda, Historia ecclesiastica gentis Anglorum; Caedmon, Hymnus.",Parchment,St Petersburg Bede. Leningrad Bede.,,TM 67786,1,2/18/2016 16:23:03,12/2/2016 11:55:39,,,,,,"Script is Anglo-Saxon minuscule, apparently by four hands: the first three are uniformly pointed and compressed, the fourth (foll. 68v ff.) is distinctly less so; **a** is almost regularly open in the fourth hand; **c** is often tall before **o** and connects with it; noteworthy is the form of **g**; **i**-longa is frequent at the beginning of words; ligatures include **ae** resembling **ce** and various forms with subscript **a**, **i**, and **ꞇ**. Compressed Anglo-Saxon majuscule is used for the first ten lines of Lib. 3 (fol. 48v). The scribe of the text added Caedmon's hymn in Northumbrian dialect in the lower margin of fol. 107. Probationes pennae showing Caroline forms of **a**, **b**, and **c** on fol. 161 seem saec. IX.","☛E. A. Lowe, 'A key to Bede's Scriptorium, Some observations on the Leningrad manuscript of the ""Historia ecclesiastica gentis Anglorum"" ' [Scriptorium 12 (1958) 182–190](http://www.persee.fr/doc/scrip_0036-9772_1958_num_12_2_2972). ☛M.  Schapiro, 'The decoration of the Leningrad manuscript of Bede' [Scriptorium 12 (1958) 191–207](http://www.persee.fr/doc/scrip_0036-9772_1958_num_12_2_2973).",66,St Petersburg,Russian National Library,59.93428,30.335099,http://elmss.nuigalway.ie/api/v1/catalogue/378,http://elmss.nuigalway.ie/catalogue/378
379,1763,Anglo-Saxon Minuscule,VIII²,751,800,11,1622,"Written in England and possibly in the same scriptorium as the Palatine Paulinus manuscript (CLA [1.87](http://elmss.nuigalway.ie/catalogue/502)) with which it agrees in several palaeographical features. Provenance Corbie: the MS is item 241 in the twelfth-century catalogue. Taken to St-Germain-des-Prés in 1638, where it bore the numbers 481 and 613. Acquired by Peter Dubrowsky in 1791 and by the Imperial Library in 1805",,,,"Paulinus Nolanus, Carmina.",Parchment,,,TM 67787,1,2/18/2016 16:23:03,12/2/2016 11:58:26,,,,,,"Script, by more than one hand, is compressed Anglo-Saxon minuscule with frequent intrusion of majuscule **a**, **N**, **R**, and **S**; the first stroke of open **a** often curves backward; tall **c** used here and there; **e** with the inverted lower bow occurs; **g** has various forms; **r** is short; **u** is often a suprascript flourish; noteworthy are the ligatures **bi** (fol. 12) and **fi** (**f** transected by an s-like flourish); script often becomes pointed minuscule at the end of a poem or a page. Title added in Caroline minuscule saec. IX or X on fol. 2.",,66,St Petersburg,Russian National Library,59.93428,30.335099,http://elmss.nuigalway.ie/api/v1/catalogue/379,http://elmss.nuigalway.ie/catalogue/379
414,1803,Anglo-Saxon Minuscule,VIII–IX,701,900,11,1655,"Written in an Anglo-Saxon centre, probably in Germany. The verso of the Plimpton leaf has a nineteenth-century marginal note which reads: 'From Fire in Hotel Cluny.’ The Plimpton leaf was acquired from J. Martini by G. A. Plimpton and bequeathed by him to Columbia University in 1936. The other leaf was purchased from J. Martini by the Morgan Library.",3,,,"Isidorus, Synonyma (1.36-41, 65-68).",Parchment,,,TM 67812,1,2/18/2016 16:23:03,10/15/2016 11:40:00,,,,,,Script is Anglo-Saxon minuscule of a type practised in some Germanic centres: descenders are rather long; the bow of **a** is noticeably angular; **d** almost regularly has the uncial form; **g** has a small head and an elongated bow; **I**-longa occurs initially. Corrections in ordinary minuscule saec. IX.,,75,"New York, N. Y.","Columbia University, Plimpton Collection",40.712784,-74.005941,http://elmss.nuigalway.ie/api/v1/catalogue/414,http://elmss.nuigalway.ie/catalogue/414
420,1810,Anglo-Saxon Majuscule,VIII med,726,775,11,1661,"Written in England, and probably in the South, as script and Canterbury type of decoration suggest. Was in the city of Lincoln in the sixteenth and seventeenth centuries. Later belonged to the Marquess of Lothian, Blickling Hall, Norfolk. Acquired by the Morgan Library in 1932.",,,,Testamentum Vetus. Psalterium Romanum.,Parchment,Lincoln Psalter.,,TM 67816,1,2/18/2016 16:23:03,10/28/2016 5:00:33,,,,,,"Script is calligraphic Anglo-Saxon majuscule by a master scribe: **d** has two forms, the uncial rather rare; **N** and **n**; **R** and **r**, the uncial preponderant; **S** and **ꞅ**; ligatures of **Nꞅ** and **Uꞅ** at line-end. Some contemporary marginalia in Anglo-Saxon majuscule and some in somewhat later minuscule. Interlinear glosses in Anglo-Saxon here and there. Neumes added on foll. 60v, 74, et passim. A thirteenth-century English calendar was entered on the three leaves before fol. 4 and several names, dates, and notes saec. XVII, etc., on other fly-leaves.",,33,"New York, N. Y.",Pierpont Morgan Library,40.712784,-74.005941,http://elmss.nuigalway.ie/api/v1/catalogue/420,http://elmss.nuigalway.ie/catalogue/420
421,1811,Anglo-Saxon Minuscule,VIII ex,776,800,11,1662,"Written apparently in England. Its medieval history is unknown. It was later used in the binding of an incunabulum. Belonged to Sir Thomas Phillipps in whose library at Middlehill, Worcestershire, and later at Cheltenham it bore the number 36,275. Acquired by A. Chester Beatty in 1924 and purchased by the Morgan Library from a New York dealer in 1948.",,,,"Beda, Historia Ecclesiastica (3. 29-30).",Parchment,,,TM 67817,1,2/18/2016 16:23:03,11/20/2016 12:14:45,,,,,,"Script is a bold minuscule by an expert hand: noteworthy are the long descenders, especially of **s**; **ꝺ** is normally uncial; **i**-longa occurs at the beginning of words; the **ti**-ligature resembles **q** with **i** above; the **ae** ligature resembles **oe**; the **nt**-ligature occurs at line-end with the **t** rising above and also descending below the line; here and there the **st**-ligature occurs; and the **tis**-ligature at line-end.",,33,"New York, N. Y.",Pierpont Morgan Library,40.712784,-74.005941,http://elmss.nuigalway.ie/api/v1/catalogue/421,http://elmss.nuigalway.ie/catalogue/421
434,138,Anglo-Saxon Majuscule,VIII,701,800,2,121,"Written in England, probably in a Northumbrian centre.",,,,"Gregorius Magnus, Homiliae in Evangelia.",Parchment,,,TM 66225,1,2/18/2016 16:23:03,11/6/2016 16:56:27,,,,,https://parker.stanford.edu/parker/actions/page_turner.do?ms_no=69,"Script is a diluted Anglo-Saxon majuscule by a rather awkward and inexpert scribe: **A** and **S** are regularly majuscule, **R** occasionally. For the last line or lines on each page the scribe drops into Anglo-Saxon minuscule.","☛CLA first-edition date (VIII–IX) and origin (Kent) changed to follow second edition. ☛Brown, In the Beginning No. 57.",108,Cambridge,Corpus Christi College,52.201776,0.132432,http://elmss.nuigalway.ie/api/v1/catalogue/434,http://elmss.nuigalway.ie/catalogue/434
435,139,Anglo-Saxon Majuscule,VIII–IX,701,900,2,122,"Written in England, presumably at Canterbury, to judge by ornamental initials. Belonged to St Augustine's Canterbury: fol. 1 has the thirteenth-century press-mark and librarian's entry. Came to Corpus Christi College through the bequest of Archbishop Parker (†1575).",,,,Glossaria.,Parchment,Corpus Glossary.,,TM 66226,1,2/18/2016 16:23:03,9/29/2016 9:07:17,,,,,http://parkerweb.stanford.edu/parker/actions/page_turner.do?ms_no=144,"Script is a late but well-formed majuscule verging on minuscule: **A** and **S** are normally majuscule, **Ꝺ** and **R** only occasionally. Minuscule **r** resembles **n**; **G** in ligature resembles an elongated **S**. The wen and edth occur in Anglo-Saxon words. Interlinear glosses in contemporary Anglo-Saxon minuscule, probably by the scribe of the text.",,108,Cambridge,Corpus Christi College,52.201776,0.132432,http://elmss.nuigalway.ie/api/v1/catalogue/435,http://elmss.nuigalway.ie/catalogue/435
